event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,state_code,US_State,Abbreviation
20130830X81009,Accident,2013-07-23,"Hoonah, AK",United States,Non-Fatal,Substantial,Airplane,HOWARD M. SHEPHERD,SUPERCUB,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,AK,Alaska,AK
20130725X40602,Accident,2013-07-25,"Columbus, IN",United States,Fatal,Destroyed,Airplane,CLAYTON GERALD H,GLASTAR GS-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Unknown,IN,Indiana,IN
20130725X44200,Accident,2013-07-25,"Charlottesville, IN",United States,Non-Fatal,Substantial,Airplane,DAVID W OAKES,RV-7A,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,IN,Indiana,IN
20130731X50212,Accident,2013-07-27,"Grinnell, IA",United States,Non-Fatal,Substantial,Airplane,DEAN DAVID E,KITFOX CLASSIC 4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,IA,Iowa,IA
20130728X71223,Accident,2013-07-28,"Lucas, KS",United States,Fatal,Destroyed,Airplane,WOODS RUFUS III,VANS RV-8A,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Unknown,KS,Kansas,KS
20130728X84310,Accident,2013-07-28,"Oshkosh, WI",United States,Non-Fatal,Substantial,Airplane,PHELPS,KITFOX III,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,WI,Wisconsin,WI
20130730X91402,Accident,2013-07-29,"Knox, IN",United States,Fatal,Destroyed,Airplane,CAMPBELL EARL S JR,RV-6A,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,IN,Indiana,IN
20130731X05045,Accident,2013-07-31,"San Manuel, AZ",United States,Non-Fatal,Substantial,Airplane,STRIBLING,RV4,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,AZ,Arizona,AZ
20130803X53848,Accident,2013-08-01,"Brentwood, CA",United States,Non-Fatal,Substantial,Airplane,WEBER,GPA-2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,CA,California,CA
20130805X21802,Accident,2013-08-03,"Wild Rose, WI",United States,Non-Fatal,Substantial,Airplane,SNYDER TODD W,TITAN TORNADO 1,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,WI,Wisconsin,WI
20130805X03340,Accident,2013-08-05,"Richland, WA",United States,Non-Fatal,Substantial,Helicopter,VERSTEEG,HELICYCLE,Yes,1.0,Turbo Prop,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,WA,Washington,WA
20130812X62730,Accident,2013-08-09,"Schaumburg, IL",United States,Non-Fatal,Substantial,Airplane,GLOS WALLIS RICHARD JR,LONG-EZ,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,IL,Illinois,IL
20130812X25533,Accident,2013-08-10,"Killeen, TX",United States,Non-Fatal,Substantial,Airplane,DOUGLAS BRIAN G,BA-100,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,TX,Texas,TX
20130812X25601,Accident,2013-08-10,"Frankenmuth, MI",United States,Non-Fatal,Substantial,Airplane,KERR MATTHEW,STARDUSTER TOO,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,MI,Michigan,MI
20130814X83846,Accident,2013-08-12,"Nucla, CO",United States,Non-Fatal,Substantial,Airplane,GRIFFITH E/BOYD W E,LANCAIR 360,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,CO,Colorado,CO
20130820X12942,Accident,2013-08-19,"Cataldo, ID",United States,Fatal,Substantial,Airplane,NELSON,KR-2,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,ID,Idaho,ID
20130824X73533,Accident,2013-08-24,"Bakersfield, CA",United States,Non-Fatal,Substantial,Airplane,ROBERT GOLDING,TBIRDII,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,CA,California,CA
20130826X03647,Accident,2013-08-24,"New Franken, WI",United States,Non-Fatal,Substantial,Airplane,ANDERAS,TIGER MOTH R80,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,WI,Wisconsin,WI
20130826X33312,Accident,2013-08-25,"Cortland, NY",United States,Non-Fatal,Substantial,Airplane,MARK C PAULS,RV-7A,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,NY,New York,NY
20130829X54643,Accident,2013-08-28,"Emporia, KS",United States,Non-Fatal,Substantial,Airplane,CHALLENGER,II,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,KS,Kansas,KS
20130904X90118,Accident,2013-08-30,"Zelienople, PA",United States,Non-Fatal,Substantial,Airplane,HOSKINS SAMUEL R,QUICKIE Q2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,PA,Pennsylvania,PA
20130901X04803,Accident,2013-08-31,"Scappoose, OR",United States,Fatal,Destroyed,Gyrocraft,STUART,VORTEX,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,OR,Oregon,OR
20130901X10646,Accident,2013-08-31,"Sequim, WA",United States,Non-Fatal,Substantial,Airplane,HENDERSON MICHAEL E,GLASTAR,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,WA,Washington,WA
20130906X73030,Accident,2013-09-06,"Spanish Fork, UT",United States,Fatal,Destroyed,Airplane,TYLER IVES,SD-1 TG,Yes,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,Unknown,UT,Utah,UT
20130909X40737,Accident,2013-09-06,"Waxhaw, NC",United States,Non-Fatal,Substantial,Airplane,CROWDER MICHAEL H,SONEX,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,NC,North Carolina,NC
20130908X83231,Accident,2013-09-07,"Cascade, ID",United States,Non-Fatal,Substantial,Airplane,SCHEEL STANLEY K,KITFOX-SERIES 7,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,ID,Idaho,ID
20130909X85712,Accident,2013-09-07,"Castroville, TX",United States,Non-Fatal,Substantial,Airplane,BARROW,ROSE PARRAKEET,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,TX,Texas,TX
20130908X63200,Accident,2013-09-08,"Prineville, OR",United States,Fatal,Substantial,Airplane,CANTRELL LW,CHALLENGER II SP,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,OR,Oregon,OR
20130909X20434,Accident,2013-09-08,"Woodstock, IL",United States,Non-Fatal,Substantial,Airplane,SWEET WAYNE A,BUSHBY MUSTANG II,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,IL,Illinois,IL
20130910X21958,Accident,2013-09-09,"Big Lake, AK",United States,Fatal,Substantial,Airplane,ZENITH,701,Yes,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Unknown,AK,Alaska,AK
20130912X31640,Accident,2013-09-10,"Mullen, NE",United States,Non-Fatal,Substantial,Airplane,SWEDENER,RANS S-6ES,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,NE,Nebraska,NE
20130911X14426,Accident,2013-09-11,"Smoketown, PA",United States,Non-Fatal,Destroyed,Airplane,JOSEPH BENDER,MUSTANG II,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,PA,Pennsylvania,PA
20130911X51746,Accident,2013-09-11,"Jackson Hole, WY",United States,Fatal,Substantial,Airplane,KAMTZ,RV-7A,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,WY,Wyoming,WY
